id;name;genres;followers;popularity;specific_genre
2p2uE4i92Dn4DkThfoKIB9;igorrr;['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal'];247904;46;{'french', 'breakcore', 'metal', 'cybergrind', 'opera', 'avant-garde'}
4sgTqbA7htxYkRRJBPZIom;thy catafalque;['avant-garde metal', 'cosmic black metal', 'hungarian black metal', 'hungarian metal', 'sci-fi metal', 'slavic metal', 'symphonic death metal'];46630;39;{'cosmic', 'black', 'slavic', 'symphonic', 'sci-fi', 'metal', 'hungarian', 'avant-garde', 'death'}
60mqEPQp1eNjuwt1Z4yL4J;nothing;['american shoegaze', 'dreamgaze', 'dreamo', 'grungegaze', 'nu gaze', 'pennsylvania shoegaze', 'philly indie', 'shoegaze'];144836;45;{'nu', 'indie', 'gaze', 'shoegaze', 'american', 'grungegaze', 'pennsylvania', 'dreamo', 'philly', 'dreamgaze'}
0WPY9nnBy01s5QOt4o4oQX;ride;['alternative rock', 'britpop', 'dream pop', 'oxford indie', 'shoegaze'];241681;45;{'pop', 'indie', 'dream', 'shoegaze', 'oxford', 'alternative', 'britpop', 'rock'}
0yytxwS39QiLpI9GM7cOuL;il teatro degli orrori;['indie veneto', 'italian alternative', 'jazzcore'];58148;34;{'indie', 'veneto', 'alternative', 'italian', 'jazzcore'}
2vkjEcWfKySAsYcwpRRGn4;soundpool;['indie shoegaze', 'nu gaze', 'shoegaze'];7677;14;{'indie', 'nu', 'gaze', 'shoegaze'}
33qUIIydEBgWpe58IA0o61;maybeshewill;['british post-rock', 'instrumental post-rock', 'post-rock'];93210;35;{'british', 'post-rock', 'instrumental'}
4nDIRB3WZRZ40uSmZG0q6J;andrew pekler;['ambient dub', 'fourth world', 'hauntology', 'sound art'];8564;23;{'hauntology', 'sound', 'dub', 'fourth', 'world', 'art', 'ambient'}
3w38WFBaHzVOOp2QEa7EaF;en;[];181;2;set()
6jMKza3BVR3gn6l4GjhZnX;paul jebanasam;['nu age'];2853;7;{'age', 'nu'}
5RT5HhX4GcWV55NVHt99X4;koenjihyakkei;['japanese prog', 'japanese psychedelic rock', 'rock in opposition', 'zeuhl'];12252;11;{'psychedelic', 'japanese', 'opposition', 'zeuhl', 'in', 'prog', 'rock'}
0HJQZHbKgYyWCDc8uVko6S;rosetta;['atmospheric post-metal', 'drone metal', 'philly indie', 'post-metal', 'sci-fi metal', 'sludge metal'];37959;25;{'indie', 'atmospheric', 'sci-fi', 'metal', 'sludge', 'philly', 'drone', 'post-metal'}
6DVVsQAnpHdJjb1nYuOQ6g;65daysofstatic;['instrumental post-rock', 'post-rock'];140327;42;{'instrumental', 'post-rock'}
1oR9pQhucVTJyi5lH2Y2iT;blank banshee;['future funk', 'vaportrap', 'vaporwave'];114768;37;{'funk', 'future', 'vaporwave', 'vaportrap'}
6s1SjCXRjeNAa3aRNiYROK;shxcxchcxsh;['ambient techno', 'minimal dub', 'swedish electronic', 'swedish techno'];32140;24;{'minimal', 'swedish', 'techno', 'electronic', 'dub', 'ambient'}
1binm59tmJzoZLvLETVYBP;jesu;['birmingham metal', 'british experimental', 'doomgaze', 'drone', 'drone metal', 'dub metal', 'post-metal', 'shoegaze', 'uk doom metal', 'uk post-metal'];63110;30;{'uk', 'shoegaze', 'dub', 'doom', 'experimental', 'metal', 'birmingham', 'british', 'doomgaze', 'drone', 'post-metal'}
7eKIP3IoPoUAZgZuvMM6hf;venetian snares;['braindance', 'breakcore', 'deep idm', 'drill and bass', 'hardcore techno', 'intelligent dance music'];125447;37;{'techno', 'dance', 'breakcore', 'idm', 'and', 'hardcore', 'braindance', 'intelligent', 'deep', 'drill', 'bass', 'music'}
1UiZqQoNAT4bs0uCK3biS9;ornaments;[];629;5;set()
4ULLVhwYkyOqpVxe0Asbtt;loma prieta;['chaotic hardcore', 'emo', 'screamo', 'skramz'];28818;22;{'emo', 'screamo', 'skramz', 'chaotic', 'hardcore'}
7yznkE2TVjMawISsOb0kcv;terraformer;[];521;8;set()
