Name;Country;Genre;Status;URL
Gallery of Ghouls;United States;Sludge Metal;Active;https://www.metal-archives.com/bands/Gallery_of_Ghouls/3540482205
Gallery of Lore;Italy;Progressive/Gothic Metal;Split-up;https://www.metal-archives.com/bands/Gallery_of_Lore/34227
Gallery of Senses;Italy;Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/Gallery_of_Senses/3540354095
Gallery of Shame;Canada;Raw Black Metal;Unknown;https://www.metal-archives.com/bands/Gallery_of_Shame/3540445553
Gallery of Souls;Venezuela;Melodic Heavy Metal;On hold;https://www.metal-archives.com/bands/Gallery_of_Souls/32423
Gallery of Sound;Austria;Melodic Power Metal;Split-up;https://www.metal-archives.com/bands/Gallery_of_Sound/48557
Gallery of the Grotesque;Chile;Death/Black/Thrash Metal;Active;https://www.metal-archives.com/bands/Gallery_of_the_Grotesque/3540460558
Gallery of Tragedies;Finland;Symphonic Black Metal;Split-up;https://www.metal-archives.com/bands/Gallery_of_Tragedies/6993
Gallhammer;Japan;Black/Doom Metal, Crust;On hold;https://www.metal-archives.com/bands/Gallhammer/28291
Gallia;Belgium;Symphonic Metal;Active;https://www.metal-archives.com/bands/Gallia/3540456207
Gallia Fornax;France;Black Metal/Folk/Dark Ambient;Split-up;https://www.metal-archives.com/bands/Gallia_Fornax/87996
Gallileous;Poland;"Funeral Doom Metal (early); Stoner/Doom Metal (mid); Psychedelic/Stoner Rock (later)";Active;https://www.metal-archives.com/bands/Gallileous/32646
Gallina Negra;Hungary;Death Metal;Split-up;https://www.metal-archives.com/bands/Gallina_Negra/47219
Gallmor;Germany;Thrash/Death Metal;Split-up;https://www.metal-archives.com/bands/Gallmor/3540499327
Gallo Azhuu;Brazil;Hard Rock/Heavy Metal;Active;https://www.metal-archives.com/bands/Gallo_Azhuu/3540470448
Gallo de Riña;Argentina;Sludge Metal;Split-up;https://www.metal-archives.com/bands/Gallo_de_Ri%C3%B1a/3540416016
Gallóglaigh;United States;Black Metal;Active;https://www.metal-archives.com/bands/Gall%C3%B3glaigh/3540507749
Galloglass;Germany;Power Metal;Split-up;https://www.metal-archives.com/bands/Galloglass/6252
Gallons of Mud;Germany;Stoner/Sludge/Doom Metal;Split-up;https://www.metal-archives.com/bands/Gallons_of_Mud/3540385522
Galloping Shadow;United States;Black Metal/Punk;Active;https://www.metal-archives.com/bands/Galloping_Shadow/3540347996
Galloundight;Japan;Power Metal;Split-up;https://www.metal-archives.com/bands/Galloundight/3540404229
Gallow;Belgium;Death Metal;Split-up;https://www.metal-archives.com/bands/Gallow/40588
Gallow;Sweden;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Gallow/43438
Gallow;Portugal;Gothic/Doom Metal;Split-up;https://www.metal-archives.com/bands/Gallow/3540433332
Gallow Cult;United States;Black/Death Metal;Unknown;https://www.metal-archives.com/bands/Gallow_Cult/3540523699
Gallow God;United Kingdom;Doom Metal;On hold;https://www.metal-archives.com/bands/Gallow_God/3540319186
Gallow Hill;Sweden;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Gallow_Hill/3540540221
Gallow's Eve;United States;Thrash Metal;Changed name;https://www.metal-archives.com/bands/Gallow%27s_Eve/3540321705
Gallowbraid;United States;Melodic Black Metal with Folk influences;Active;https://www.metal-archives.com/bands/Gallowbraid/3540314529
Gallowed Eden;United States;Raw/Depressive Black Metal;Active;https://www.metal-archives.com/bands/Gallowed_Eden/3540506056
Gallower;Poland;Black/Thrash Metal;Active;https://www.metal-archives.com/bands/Gallower/3540397205
Gallowglass;Ireland;Heavy Metal;On hold;https://www.metal-archives.com/bands/Gallowglass/3540506503
Gallowglass Scourge;United States;Melodic Death/Doom Metal;Active;https://www.metal-archives.com/bands/Gallowglass_Scourge/3540500582
Gallowmere;Netherlands;Progressive Metal;Split-up;https://www.metal-archives.com/bands/Gallowmere/14237
Gallowmere;United States;Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/Gallowmere/74658
Gallows;Spain;Heavy/Thrash Metal;Unknown;https://www.metal-archives.com/bands/Gallows/100363
Gallows;Israel;Death/Thrash Metal with Doom influences;Split-up;https://www.metal-archives.com/bands/Gallows/12955
Gallows;United States;Black Metal;Active;https://www.metal-archives.com/bands/Gallows/3540487384
Gallows Beyond the Nightsky;Germany;Epic Black/Pagan Metal;Split-up;https://www.metal-archives.com/bands/Gallows_Beyond_the_Nightsky/3540401289
Gallows End;Sweden;Heavy Metal;On hold;https://www.metal-archives.com/bands/Gallows_End/3540260365
Gallows Eve;Canada;Extreme Gothic Metal;Split-up;https://www.metal-archives.com/bands/Gallows_Eve/99011
Gallows for Grace;Australia;Technical Death Metal/Deathcore;Split-up;https://www.metal-archives.com/bands/Gallows_for_Grace/3540260063
